Einheit,Haus,Wohnung,Wohnfläche,Raumanzahl,Einstufung Mietkosten,Altereinstufung_Einzug,Wohndauer in Monaten,Mieteralter_Einzug,Einzug,Personenanzahl,Mietkosten,Wohngebiet_Hohenstücken,Wohngebiet_Innenstadt,Wohngebiet_Nord,Wohngebiet_Thüringer Straße,Geschoss_1. Obergeschoss,Geschoss_2. Obergeschoss,Geschoss_3. Obergeschoss,Geschoss_4. Obergeschoss,Geschoss_5. Obergeschoss,Geschoss_6. Obergeschoss,Geschoss_7. Obergeschoss,Geschoss_Erdgeschoss,Dusche_ja,Dusche_nein,Wanne_ja,Wanne_nein,Aufzug_ja,Aufzug_nein,Balkon/Terasse_ja,Balkon/Terasse_nein,Geschlecht_M,Geschlecht_W,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_\N,Haustier_ja,Haustier_nein,Mahnverfahren_ja,Mahnverfahren_nein,Hohe Miete_ja,Hohe Miete_nein
70,1,7,69.62,3,4,3,50,39,2020-02-01,1,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
70,1,8,69.63,4,4,2,519,29,1981-01-01,2,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,2,9,69.62,3,4,8,52,81,2019-12-01,1,400.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,2,10,69.63,3,4,5,223,51,2005-09-01,2,400.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,2,11,69.62,3,4,7,28,78,2021-12-01,1,400.5,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,2,12,69.63,4,4,2,441,29,1987-07-01,2,400.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,2,13,69.62,4,4,3,45,39,2020-07-01,3,400.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
70,2,14,69.62,3,4,6,197,63,2007-10-01,2,400.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,2,15,69.62,3,4,2,30,26,2021-10-01,1,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
70,2,16,69.63,4,4,3,159,34,2011-01-01,3,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
70,3,17,69.62,4,4,4,289,45,2000-03-01,2,400.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
70,3,18,69.63,4,4,4,301,45,1999-02-01,4,400.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,3,19,69.62,4,4,5,17,55,2022-11-01,1,400.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
70,3,20,69.63,3,4,7,115,74,2014-09-01,2,400.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,3,21,69.62,3,4,6,149,66,2011-11-01,1,400.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,3,22,69.63,3,4,3,33,37,2021-07-01,1,400.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
70,3,23,69.62,3,4,5,122,60,2014-02-01,2,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,3,24,69.63,3,4,4,167,44,2010-05-01,2,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
70,4,25,69.62,4,4,2,139,26,2012-09-01,2,400.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
70,4,27,69.62,4,4,3,323,37,1997-05-01,4,400.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
70,4,28,69.63,4,4,5,278,60,2001-02-01,1,400.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
70,4,29,69.62,4,4,3,103,36,2015-09-01,2,400.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
70,4,30,69.63,4,4,4,108,49,2015-04-01,2,400.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
70,4,31,69.62,3,4,3,81,38,2017-07-01,2,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
70,4,32,69.63,3,4,2,235,22,2004-09-01,2,400.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
71,1,1,60.08,3,3,2,580,25,1975-12-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,1,2,60.08,3,3,4,234,42,2004-10-01,3,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
71,1,3,60.08,3,3,4,122,50,2014-02-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
71,1,4,60.08,3,3,6,220,63,2005-11-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,1,5,60.08,3,3,4,372,45,1993-04-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,1,6,60.08,3,3,2,159,28,2011-01-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
71,1,7,60.08,3,3,4,21,44,2022-07-01,3,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
71,1,8,60.08,3,3,2,580,30,1975-12-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,1,9,57.97,2,4,1,7,18,2023-09-01,1,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
71,1,10,58.44,2,4,2,6,21,2023-10-01,1,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
71,2,11,60.08,3,3,5,48,52,2020-04-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
71,2,12,60.08,3,3,2,580,29,1975-12-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,2,13,59.06,3,3,3,1,37,2024-03-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
71,2,14,60.08,3,3,3,580,35,1975-12-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,2,15,60.08,3,3,6,77,66,2017-11-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
71,2,16,60.08,3,3,3,580,34,1975-12-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,2,17,60.08,3,4,2,6,27,2023-10-01,1,400.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
71,2,18,60.08,3,3,3,336,34,1996-04-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
71,2,19,58.84,2,4,2,8,29,2023-08-01,2,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
71,2,20,58.67,2,4,1,7,18,2023-09-01,1,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
71,3,21,60.08,3,3,7,60,76,2019-04-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
71,3,22,60.08,3,3,3,342,32,1995-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
71,3,23,60.08,3,4,6,-1,65,2024-05-01,2,400.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
71,3,24,60.08,3,3,6,134,61,2013-02-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
71,3,25,60.08,3,3,5,225,54,2005-06-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
